hunt_code,column,truth_value,built_value
DB1015,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1015,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1016,youth_flag,False,0
DB1016,permits_2026_res,51,46.0
DB1016,permits_2026_nr,,5.0
DB1016,permits_2026_total,51,51.0
DB1016,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1016,has_harvest,True,1
DB1016,has_bonus_draw,True,1
DB1016,has_antlerless_draw,False,0
DB1016,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1016,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1017,youth_flag,False,0
DB1017,permits_2026_res,152,137.0
DB1017,permits_2026_nr,,15.0
DB1017,permits_2026_total,152,152.0
DB1017,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1017,has_harvest,True,1
DB1017,has_bonus_draw,True,1
DB1017,has_antlerless_draw,False,0
DB1017,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1017,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1018,youth_flag,False,0
DB1018,permits_2026_res,38,34.0
DB1018,permits_2026_nr,,4.0
DB1018,permits_2026_total,38,38.0
DB1018,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1018,has_harvest,True,1
DB1018,has_bonus_draw,True,1
DB1018,has_antlerless_draw,False,0
DB1018,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1018,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1019,youth_flag,False,0
DB1019,permits_2026_res,37,33.0
DB1019,permits_2026_nr,,4.0
DB1019,permits_2026_total,37,37.0
DB1019,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1019,has_harvest,True,1
DB1019,has_bonus_draw,True,1
DB1019,has_antlerless_draw,False,0
DB1019,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1019,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1020,youth_flag,False,0
DB1020,permits_2026_res,15,13.0
DB1020,permits_2026_nr,,2.0
DB1020,permits_2026_total,15,15.0
DB1020,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1020,has_harvest,True,1
DB1020,has_bonus_draw,True,1
DB1020,has_antlerless_draw,False,0
DB1020,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1020,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1022,youth_flag,False,0
DB1022,permits_2026_res,47,42.0
DB1022,permits_2026_nr,,5.0
DB1022,permits_2026_total,47,47.0
DB1022,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1022,has_harvest,True,1
DB1022,has_bonus_draw,True,1
DB1022,has_antlerless_draw,False,0
DB1022,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1022,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1023,youth_flag,False,0
DB1023,permits_2026_res,68,61.0
DB1023,permits_2026_nr,,7.0
DB1023,permits_2026_total,68,68.0
DB1023,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1023,has_harvest,True,1
DB1023,has_bonus_draw,True,1
DB1023,has_antlerless_draw,False,0
DB1023,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1023,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1024,youth_flag,False,0
DB1024,permits_2026_res,144,130.0
DB1024,permits_2026_nr,,14.0
DB1024,permits_2026_total,144,144.0
DB1024,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1024,has_harvest,True,1
DB1024,has_bonus_draw,True,1
DB1024,has_antlerless_draw,False,0
DB1024,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1024,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1025,youth_flag,False,0
DB1025,permits_2026_res,61,55.0
DB1025,permits_2026_nr,,6.0
DB1025,permits_2026_total,61,61.0
DB1025,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1025,has_harvest,True,1
DB1025,has_bonus_draw,True,1
DB1025,has_antlerless_draw,False,0
DB1025,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1025,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1026,youth_flag,False,0
DB1026,permits_2026_res,9,8.0
DB1026,permits_2026_nr,,1.0
DB1026,permits_2026_total,9,9.0
DB1026,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1026,has_harvest,True,1
DB1026,has_bonus_draw,True,1
DB1026,has_antlerless_draw,False,0
DB1026,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1026,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1028,youth_flag,False,0
DB1028,permits_2026_res,12,11.0
DB1028,permits_2026_nr,,1.0
DB1028,permits_2026_total,12,12.0
DB1028,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1028,has_harvest,True,1
DB1028,has_bonus_draw,True,1
DB1028,has_antlerless_draw,False,0
DB1028,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1028,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1029,youth_flag,False,0
DB1029,permits_2026_res,13,12.0
DB1029,permits_2026_nr,,1.0
DB1029,permits_2026_total,13,13.0
DB1029,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1029,has_harvest,True,1
DB1029,has_bonus_draw,True,1
DB1029,has_antlerless_draw,False,0
DB1029,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1029,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1030,youth_flag,False,0
DB1030,permits_2026_res,5,4.0
DB1030,permits_2026_nr,,1.0
DB1030,permits_2026_total,5,5.0
DB1030,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1030,has_harvest,True,1
DB1030,has_bonus_draw,True,1
DB1030,has_antlerless_draw,False,0
DB1030,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1030,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1031,youth_flag,False,0
DB1031,permits_2026_res,5,5.0
DB1031,permits_2026_nr,,0.0
DB1031,permits_2026_total,5,5.0
DB1031,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1031,has_harvest,True,1
DB1031,has_bonus_draw,True,1
DB1031,has_antlerless_draw,False,0
DB1031,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1031,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1032,youth_flag,False,0
DB1032,permits_2026_res,6,5.0
DB1032,permits_2026_nr,,1.0
DB1032,permits_2026_total,6,6.0
DB1032,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1032,has_harvest,True,1
DB1032,has_bonus_draw,True,1
DB1032,has_antlerless_draw,False,0
DB1032,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1032,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1033,youth_flag,False,0
DB1033,permits_2026_res,7,6.0
DB1033,permits_2026_nr,,1.0
DB1033,permits_2026_total,7,7.0
DB1033,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1033,has_harvest,True,1
DB1033,has_bonus_draw,True,1
DB1033,has_antlerless_draw,False,0
DB1033,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1033,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1034,youth_flag,False,0
DB1034,permits_2026_res,15,13.0
DB1034,permits_2026_nr,,2.0
DB1034,permits_2026_total,15,15.0
DB1034,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1034,has_harvest,True,1
DB1034,has_bonus_draw,True,1
DB1034,has_antlerless_draw,False,0
DB1034,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1034,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1037,youth_flag,False,0
DB1037,permits_2026_res,17,15.0
DB1037,permits_2026_nr,,2.0
DB1037,permits_2026_total,17,17.0
DB1037,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1037,has_harvest,True,1
DB1037,has_bonus_draw,True,1
DB1037,has_antlerless_draw,False,0
DB1037,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1037,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1038,youth_flag,False,0
DB1038,permits_2026_res,24,22.0
DB1038,permits_2026_nr,,2.0
DB1038,permits_2026_total,24,24.0
DB1038,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1038,has_harvest,True,1
DB1038,has_bonus_draw,True,1
DB1038,has_antlerless_draw,False,0
DB1038,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1038,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1039,youth_flag,False,0
DB1039,permits_2026_res,7,6.0
DB1039,permits_2026_nr,,1.0
DB1039,permits_2026_total,7,7.0
DB1039,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1039,has_harvest,True,1
DB1039,has_bonus_draw,True,1
DB1039,has_antlerless_draw,False,0
DB1039,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1039,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1040,youth_flag,False,0
DB1040,permits_2026_res,5,4.0
DB1040,permits_2026_nr,,1.0
DB1040,permits_2026_total,5,5.0
DB1040,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1040,has_harvest,True,1
DB1040,has_bonus_draw,True,1
DB1040,has_antlerless_draw,False,0
DB1040,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1040,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1041,youth_flag,False,0
DB1041,permits_2026_res,33,30.0
DB1041,permits_2026_nr,,3.0
DB1041,permits_2026_total,33,33.0
DB1041,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1041,has_harvest,True,1
DB1041,has_bonus_draw,True,1
DB1041,has_antlerless_draw,False,0
DB1041,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1041,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1042,youth_flag,False,0
DB1042,permits_2026_res,51,46.0
DB1042,permits_2026_nr,,5.0
DB1042,permits_2026_total,51,51.0
DB1042,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1042,has_harvest,True,1
DB1042,has_bonus_draw,True,1
DB1042,has_antlerless_draw,False,0
DB1042,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1042,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1043,youth_flag,False,0
DB1043,permits_2026_res,17,15.0
DB1043,permits_2026_nr,,2.0
DB1043,permits_2026_total,17,17.0
DB1043,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1043,has_harvest,True,1
DB1043,has_bonus_draw,True,1
DB1043,has_antlerless_draw,False,0
DB1043,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1043,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1044,youth_flag,False,0
DB1044,permits_2026_res,9,8.0
DB1044,permits_2026_nr,,1.0
DB1044,permits_2026_total,9,9.0
DB1044,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1044,has_harvest,True,1
DB1044,has_bonus_draw,True,1
DB1044,has_antlerless_draw,False,0
DB1044,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1044,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1045,youth_flag,False,0
DB1045,permits_2026_res,2,2.0
DB1045,permits_2026_nr,,0.0
DB1045,permits_2026_total,2,2.0
DB1045,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1045,has_harvest,True,1
DB1045,has_bonus_draw,True,1
DB1045,has_antlerless_draw,False,0
DB1045,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1045,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1046,youth_flag,False,0
DB1046,permits_2026_res,2,2.0
DB1046,permits_2026_nr,,0.0
DB1046,permits_2026_total,2,2.0
DB1046,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1046,has_harvest,True,1
DB1046,has_bonus_draw,True,1
DB1046,has_antlerless_draw,False,0
DB1046,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1046,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1047,youth_flag,False,0
DB1047,permits_2026_res,4,4.0
DB1047,permits_2026_nr,,0.0
DB1047,permits_2026_total,4,4.0
DB1047,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1047,has_harvest,True,1
DB1047,has_bonus_draw,True,1
DB1047,has_antlerless_draw,False,0
DB1047,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1047,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1048,youth_flag,False,0
DB1048,permits_2026_res,8,7.0
DB1048,permits_2026_nr,,1.0
DB1048,permits_2026_total,8,8.0
DB1048,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1048,has_harvest,True,1
DB1048,has_bonus_draw,True,1
DB1048,has_antlerless_draw,False,0
DB1048,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1048,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1053,youth_flag,False,0
DB1053,permits_2026_res,5,4.0
DB1053,permits_2026_nr,,1.0
DB1053,permits_2026_total,5,5.0
DB1053,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1053,has_harvest,True,1
DB1053,has_bonus_draw,True,1
DB1053,has_antlerless_draw,False,0
DB1053,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1053,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1054,youth_flag,False,0
DB1054,permits_2026_res,14,13.0
DB1054,permits_2026_nr,,1.0
DB1054,permits_2026_total,14,14.0
DB1054,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1054,has_harvest,True,1
DB1054,has_bonus_draw,True,1
DB1054,has_antlerless_draw,False,0
DB1054,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1054,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1055,youth_flag,False,0
DB1055,permits_2026_res,7,6.0
DB1055,permits_2026_nr,,1.0
DB1055,permits_2026_total,7,7.0
DB1055,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1055,has_harvest,True,1
DB1055,has_bonus_draw,True,1
DB1055,has_antlerless_draw,False,0
DB1055,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1055,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1056,youth_flag,False,0
DB1056,permits_2026_res,,1.0
DB1056,permits_2026_total,,1.0
DB1056,permit_status,NO_QUOTA_PUBLISHED,PARTIAL
DB1056,has_harvest,True,1
DB1056,has_bonus_draw,False,0
DB1056,has_antlerless_draw,False,0
DB1056,permit_overlay_source,2026_deer_buck_conservation.csv,
DB1056,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,COMPLETE_PARTIAL_OFFICIAL
DB1058,youth_flag,False,0
DB1058,permits_2026_res,20,18.0
DB1058,permits_2026_nr,,2.0
DB1058,permits_2026_total,20,20.0
DB1058,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1058,has_harvest,True,1
DB1058,has_bonus_draw,True,1
DB1058,has_antlerless_draw,False,0
DB1058,permit_overlay_source,2026_deer_buck_cactus.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1058,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1065,youth_flag,False,0
DB1065,permits_2026_res,16,14.0
DB1065,permits_2026_nr,,2.0
DB1065,permits_2026_total,16,16.0
DB1065,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1065,has_harvest,True,1
DB1065,has_bonus_draw,True,1
DB1065,has_antlerless_draw,False,0
DB1065,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1065,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1073,youth_flag,False,0
DB1073,permits_2026_res,10,10.0
DB1073,permits_2026_nr,,1.0
DB1073,permits_2026_total,11,11.0
DB1073,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1073,has_harvest,True,1
DB1073,has_bonus_draw,True,1
DB1073,has_antlerless_draw,False,0
DB1073,permit_overlay_source,2026_deer_buck_limited_entry_management_buck.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1073,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1074,youth_flag,False,0
DB1074,permits_2026_res,10,10.0
DB1074,permits_2026_nr,,1.0
DB1074,permits_2026_total,11,11.0
DB1074,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1074,has_harvest,True,1
DB1074,has_bonus_draw,True,1
DB1074,has_antlerless_draw,False,0
DB1074,permit_overlay_source,2026_deer_buck_limited_entry_management_buck.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1074,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1075,youth_flag,False,0
DB1075,permits_2026_res,,1.0
DB1075,permits_2026_total,,1.0
DB1075,permit_status,NO_QUOTA_PUBLISHED,PARTIAL
DB1075,permit_overlay_source,2026_deer_buck_conservation.csv,
DB1075,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,COMPLETE_PARTIAL_OFFICIAL
DB1076,youth_flag,False,0
DB1076,permits_2026_res,,1.0
DB1076,permits_2026_total,,1.0
DB1076,permit_status,NO_QUOTA_PUBLISHED,PARTIAL
DB1076,permit_overlay_source,2026_deer_buck_conservation.csv,
DB1076,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,COMPLETE_PARTIAL_OFFICIAL
DB1077,youth_flag,False,0
DB1077,permits_2026_res,26,23.0
DB1077,permits_2026_nr,,3.0
DB1077,permits_2026_total,26,26.0
DB1077,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1077,has_harvest,True,1
DB1077,has_bonus_draw,True,1
DB1077,has_antlerless_draw,False,0
DB1077,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1077,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1078,youth_flag,False,0
DB1078,permits_2026_res,12,11.0
DB1078,permits_2026_nr,,1.0
DB1078,permits_2026_total,12,12.0
DB1078,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1078,has_harvest,True,1
DB1078,has_bonus_draw,True,1
DB1078,has_antlerless_draw,False,0
DB1078,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1078,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1079,youth_flag,False,0
DB1079,permits_2026_res,45,40.0
DB1079,permits_2026_nr,,5.0
DB1079,permits_2026_total,45,45.0
DB1079,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1079,has_harvest,True,1
DB1079,has_bonus_draw,True,1
DB1079,has_antlerless_draw,False,0
DB1079,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1079,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1080,youth_flag,False,0
DB1080,permits_2026_res,26,23.0
DB1080,permits_2026_nr,,3.0
DB1080,permits_2026_total,26,26.0
DB1080,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1080,has_harvest,True,1
DB1080,has_bonus_draw,True,1
DB1080,has_antlerless_draw,False,0
DB1080,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1080,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1081,youth_flag,False,0
DB1081,permits_2026_res,9,8.0
DB1081,permits_2026_nr,,1.0
DB1081,permits_2026_total,9,9.0
DB1081,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1081,has_harvest,True,1
DB1081,has_bonus_draw,True,1
DB1081,has_antlerless_draw,False,0
DB1081,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1081,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1083,youth_flag,False,0
DB1083,permits_2026_res,13,12.0
DB1083,permits_2026_nr,,1.0
DB1083,permits_2026_total,13,13.0
DB1083,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1083,has_harvest,True,1
DB1083,has_bonus_draw,True,1
DB1083,has_antlerless_draw,False,0
DB1083,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1083,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1084,youth_flag,False,0
DB1084,permits_2026_res,13,12.0
DB1084,permits_2026_nr,,1.0
DB1084,permits_2026_total,13,13.0
DB1084,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1084,has_harvest,True,1
DB1084,has_bonus_draw,True,1
DB1084,has_antlerless_draw,False,0
DB1084,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1084,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1085,youth_flag,False,0
DB1085,permits_2026_res,14,13.0
DB1085,permits_2026_nr,,1.0
DB1085,permits_2026_total,14,14.0
DB1085,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1085,has_harvest,True,1
DB1085,has_bonus_draw,True,1
DB1085,has_antlerless_draw,False,0
DB1085,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1085,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1086,youth_flag,False,0
DB1086,permits_2026_res,7,6.0
DB1086,permits_2026_nr,,1.0
DB1086,permits_2026_total,7,7.0
DB1086,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1086,has_harvest,True,1
DB1086,has_bonus_draw,True,1
DB1086,has_antlerless_draw,False,0
DB1086,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1086,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1087,youth_flag,False,0
DB1087,permits_2026_res,40,36.0
DB1087,permits_2026_nr,,4.0
DB1087,permits_2026_total,40,40.0
DB1087,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1087,has_harvest,True,1
DB1087,has_bonus_draw,True,1
DB1087,has_antlerless_draw,False,0
DB1087,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1087,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1090,weapon,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Archery
DB1090,youth_flag,False,0
DB1090,permits_2026_res,7,6.0
DB1090,permits_2026_nr,,1.0
DB1090,permits_2026_total,7,7.0
DB1090,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1090,has_harvest,True,1
DB1090,has_bonus_draw,True,1
DB1090,has_antlerless_draw,False,0
DB1090,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1090,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1091,weapon,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Archery
DB1091,youth_flag,False,0
DB1091,permits_2026_res,5,4.0
DB1091,permits_2026_nr,,1.0
DB1091,permits_2026_total,5,5.0
DB1091,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1091,has_harvest,True,1
DB1091,has_bonus_draw,True,1
DB1091,has_antlerless_draw,False,0
DB1091,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1091,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1100,youth_flag,False,0
DB1100,permits_2026_res,11,10.0
DB1100,permits_2026_nr,,1.0
DB1100,permits_2026_total,11,11.0
DB1100,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1100,has_harvest,True,1
DB1100,has_bonus_draw,True,1
DB1100,has_antlerless_draw,False,0
DB1100,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1100,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1101,youth_flag,False,0
DB1101,permits_2026_res,10,9.0
DB1101,permits_2026_nr,,1.0
DB1101,permits_2026_total,10,10.0
DB1101,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1101,has_harvest,True,1
DB1101,has_bonus_draw,True,1
DB1101,has_antlerless_draw,False,0
DB1101,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1101,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1103,youth_flag,False,0
DB1103,permits_2026_res,8,7.0
DB1103,permits_2026_nr,,1.0
DB1103,permits_2026_total,8,8.0
DB1103,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1103,has_harvest,True,1
DB1103,has_bonus_draw,True,1
DB1103,has_antlerless_draw,False,0
DB1103,permit_overlay_source,2026_deer_buck_limited_entry.csv,hunt_join_2025.1.csv; 25_bg-odds.pdf
DB1103,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1105,weapon,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Archery
DB1105,youth_flag,False,0
DB1105,permits_2026_res,7,6.0
DB1105,permits_2026_nr,,1.0
DB1105,permits_2026_total,7,7.0
