hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,youth_flag,eligibility_class,season,permits_2025_res,permits_2025_nr,permits_2025_total,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,draw_2025_species_section,permits_2025_draw_total
DA1002,28,"Box Elder, West Bear River",Deer,Antlerless,General Season,ANTLERLESS,"Archery, Muzzleloader, Shotgun",Antlerless,FALSE,STANDARD,Nov 24 2025 - Nov 29 2025,24,0,24,,17,3,17.6,2.4,2.8,Public,,,30,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,TRUE,FALSE,TRUE,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1502,29,Cache,Deer,General Season,General Season,NONE,Archery,Buck,FALSE,STANDARD,Aug 15 2026 - Sept 11 2026,,,,,755,119,15.8,8.2,3.3,Public,1160,,1160,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1771,29,Cache,Deer,General Season,General Season,NONE,Dedicated Hunter,Buck,FALSE,STANDARD,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,,,281,65,23.1,9.9,3.1,Public,588,,588,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1628,29,Cache,Deer,General Season,General Season,NONE,Restricted Muzzleloader,Buck,FALSE,STANDARD,Sept 23 2026 - Oct 01 2026,,,,,428,111,25.9,4.3,3.1,Public,1160,,1160,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1627,29,Cache,Deer,General Season,General Season,NONE,Restricted Rifle,Buck,FALSE,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,2413,669,27.7,4.2,3,Public,3480,,3480,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
LO1502,29,Cache,Deer,Private Land Only,General Season - Private Land Only,NONE,Archery,Buck,FALSE,STANDARD,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,1,1,100,5,2,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner buck deer total PDF confirms this hunt code; no permit quota/resident-nonresident allocation is published for this row in the source.,TRUE,FALSE,FALSE,BUCK DEER.csv,2026_buck_deer_total.pdf,official_uploaded_source,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
LO1628,29,Cache,Deer,Private Land Only,General Season - Private Land Only,NONE,Restricted Muzzleloader,Buck,FALSE,STANDARD,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_deer_general_season_private_lands.csv; no quota or permit total published in uploaded source.,,,,BUCK DEER.csv,2026_deer_general_season_private_lands.csv,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
LO1627,29,Cache,Deer,Private Land Only,General Season - Private Land Only,NONE,Restricted Rifle,Buck,FALSE,STANDARD,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,8,6,75,4.4,3.2,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_deer_general_season_private_lands.csv; no quota or permit total published in uploaded source.,TRUE,FALSE,FALSE,BUCK DEER.csv,2026_deer_general_season_private_lands.csv,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
DB1078,29,Cache,Deer,Limited Entry,Limited Entry,BONUS,Muzzleloader,Buck,FALSE,STANDARD,Oct 28 2026 - Nov 05 2026,9,1,10,,10,8,80,5.7,4.3,Public,12,,12,TOTAL_ONLY,DRAW_TOTAL_ONLY,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_limited_entry.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_limited_entry.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,9,1,55,70,Bonus Point Draw Results,,10
EA2041,29,Cache (Conservation),Elk,Conservation,Conservation,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,"Oct 4 - Oct 26, 2025",,,,,0,,,,,Public,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_elk_antlerless__total.xlsx; no quota or permit total published in uploaded source.,TRUE,FALSE,FALSE,antlerless elk.csv,2026_elk_antlerless__total.xlsx,official_uploaded_source,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EA1267,29,Cache,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Oct 04 2025 - Oct 26 2025,81,9,90,,81,24,29.6,6,3.3,Public,81,9,90,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA2027,29,Cache,Elk,Antlerless,Private Lands Only,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Aug 01 2025 - Jan 31 2026,,,300,,225,59,26.2,8.1,3.5,Private,,,300,TOTAL_ONLY,ANTLERLESS_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,Utah DWR Hunt Planner,COMPLETE_TOTAL_ONLY,,,,,,,
MB6000,29,Cache,Moose,Once-in-a-lifetime,Once-in-a-Lifetime,BONUS,Any Legal Weapon,Male Only,FALSE,OIL,Sept 12 2026 - Oct 31 2026,12,3,15,,16,16,100,8.4,4.4,Public,14,3,17,FULL_SPLIT,,,,TRUE,FALSE,FALSE,bull moose.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,12,3,498,464,Bonus Point Draw Results,,15
DB1026,32,"Cache, Crawford Mtn",Deer,Limited Entry,Limited Entry,BONUS,Muzzleloader,Buck,FALSE,STANDARD,Nov 07 2026 - Nov 22 2026,6,1,7,,8,8,100,4.8,3.9,Public,9,,9,TOTAL_ONLY,DRAW_TOTAL_ONLY,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_limited_entry.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_limited_entry.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,6,1,27,42,Bonus Point Draw Results,,7
EB3032,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 16 2026 - Sept 20 2026,4,1,5,,6,3,50,2.5,3.5,Public,3,1,4,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,4,1,217,256,Bonus Point Draw Results,,5
EB3033,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 07 2026 - Nov 15 2026,7,1,8,,8,4,50,3,3.8,Public,6,1,7,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,7,1,218,257,Bonus Point Draw Results,,8
EB3169,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 03 2026 - Oct 15 2026,13,2,15,,13,7,53.8,3.6,3.9,Public,11,1,12,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,13,2,308,347,Bonus Point Draw Results,,15
EB3003,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Aug 15 2026 - Sept 15 2026,11,1,12,,10,2,20,8.4,3.9,Public,9,1,10,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,10,1,200,239,Bonus Point Draw Results,,11
EB3168,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Nov 28 2026 - Dec 13 2026,4,1,5,,3,0,0,4.3,3.3,Public,4,1,5,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,,,,,,,
EB3105,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,FALSE,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,,2,2,100,2,5,Public,1,0,1,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,1,0,261,300,Bonus Point Draw Results,,1
EB3081,33,"Cache, Meadowville",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,FALSE,STANDARD,Sept 21 2026 - Oct 02 2026,6,1,7,,7,3,42.9,6.6,3.7,Public,5,1,6,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,6,1,246,285,Bonus Point Draw Results,,7
EL3032,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3033,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,2,2,100,3,5,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3169,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3003,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3168,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3081,33,"Cache, Meadowville",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Muzzleloader,Bull,FALSE,STANDARD,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EB3132,36,"Cache, North",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Sept 01 2026 - Sept 30 2026,25,3,28,,24,9,37.5,12.9,4.1,Public,22,2,24,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,25,3,277,316,Bonus Point Draw Results,,28
EB3139,36,"Cache, North",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Nov 07 2026 - Nov 30 2026,25,3,28,,27,16,59.3,7.8,3.8,Public,22,2,24,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,25,3,281,320,Bonus Point Draw Results,,28
EL3132,36,"Cache, North",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3139,36,"Cache, North",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,HAMSS,Bull,FALSE,STANDARD,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EA1010,38,"Cache, Rich",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Oct 04 2025 - Oct 26 2025,18,2,20,,15,2,13.3,3.4,2.7,Public,18,2,20,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1193,38,"Cache, Rich",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Nov 15 2025 - Jan 10 2026,18,2,20,,20,12,60,4.1,3.4,Public,18,2,20,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
PB5073,38,"Cache, Rich",Pronghorn,Limited Entry,Limited Entry,BONUS,Any Legal Weapon,Buck,FALSE,STANDARD,Sept 12 2026 - Sept 20 2026,6,0,6,,6,5,83.3,1.7,4.5,Public,6,0,6,FULL_SPLIT,,,,TRUE,FALSE,FALSE,pronghorn buck.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,6,0,465,556,Bonus Point Draw Results,,6
PB5074,38,"Cache, Rich",Pronghorn,Limited Entry,Limited Entry,BONUS,Archery,Buck,FALSE,STANDARD,Aug 15 2026 - Sept 11 2026,2,0,2,,2,0,0,7.5,2.5,Public,2,0,2,FULL_SPLIT,,,,TRUE,FALSE,FALSE,pronghorn buck.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,2,0,466,557,Bonus Point Draw Results,,2
PB5075,38,"Cache, Rich",Pronghorn,Limited Entry,Limited Entry,BONUS,Muzzleloader,Buck,FALSE,STANDARD,Sept 23 2026 - Oct 01 2026,2,0,2,,1,1,100,3,1,Public,2,0,2,FULL_SPLIT,,,,TRUE,FALSE,FALSE,pronghorn buck.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,2,0,467,558,Bonus Point Draw Results,,2
EA1011,39,"Cache, Richards Hollow",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Nov 15 2025 - Dec 31 2025,9,1,10,,6,1,16.7,3.8,2.7,Public,9,1,10,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1012,40,"Cache, Richmond Hyde Park",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Aug 01 2025 - Dec 01 2025,,,,,3,2,66.7,15,3.5,Public,4,1,5,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1206,40,"Cache, Richmond Hyde Park",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Dec 02 2025 - Jan 15 2026,,,,,8,2,25,6.2,4.2,Public,9,1,10,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3036,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 16 2026 - Sept 20 2026,4,0,4,,4,4,100,2.3,4.7,Public,4,0,4,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,219,258,Bonus Point Draw Results,,3
EB3037,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 07 2026 - Nov 15 2026,5,1,6,,6,4,66.7,5.4,4.2,Public,6,1,7,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,5,1,220,259,Bonus Point Draw Results,,6
EB3171,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 03 2026 - Oct 15 2026,10,1,11,,10,10,100,5.8,4,Public,11,1,12,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,10,1,310,349,Bonus Point Draw Results,,11
EB3005,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Aug 15 2026 - Sept 15 2026,9,1,10,,10,4,40,9.9,3.3,Public,10,1,11,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,8,1,201,240,Bonus Point Draw Results,,9
EB3170,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Nov 28 2026 - Dec 13 2026,4,1,5,,4,1,25,11.3,3,Public,4,1,5,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,4,1,309,348,Bonus Point Draw Results,,5
EB3107,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,FALSE,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,,2,2,100,50,4,Public,1,0,1,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,1,0,262,301,Bonus Point Draw Results,,1
EB3083,41,"Cache, South",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,FALSE,STANDARD,Sept 21 2026 - Oct 02 2026,5,1,6,,6,4,66.7,6.3,3.5,Public,5,1,6,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,5,1,247,286,Bonus Point Draw Results,,6
EL3036,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3037,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3171,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,1,0,0,10,3,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3005,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3170,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3083,41,"Cache, South",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Muzzleloader,Bull,FALSE,STANDARD,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
