hunt_code,species,sex_type,hunt_type,weapon,hunt_class,hunt_name,season,access_type,eligibility_class,draw_family,youth_flag,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,has_harvest,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status
DB1024,Deer,Buck,Limited Entry,Any Legal Weapon,Limited Entry,"West Desert, Vernon",Oct 17 2026 - Oct 25 2026,Public,STANDARD,BONUS,False,115.0,12.0,127.0,130.0,14.0,144.0,FULL_SPLIT,True,151.0,129.0,85.4,4.4,3.5,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1115,Deer,Buck,Limited Entry,Any Legal Weapon,Limited Entry,Little Rockies,Nov 07 2026 - Nov 30 2026,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,2.0,40.0,11.8,1.2,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1119,Deer,Buck,Limited Entry,Any Legal Weapon,Limited Entry,"La Sal, Moab Valley",Nov 07 2026 - Nov 22 2026,Public,STANDARD,BONUS,False,9.0,1.0,10.0,9.0,1.0,10.0,FULL_SPLIT,True,9.0,4.0,44.4,6.0,3.7,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1120,Deer,Buck,Limited Entry,Any Legal Weapon,Limited Entry,Castle Valley,Nov 07 2026 - Nov 22 2026,Public,STANDARD,BONUS,False,13.0,2.0,15.0,13.0,2.0,15.0,FULL_SPLIT,True,15.0,12.0,80.0,5.9,4.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1011,Deer,Buck,Limited Entry,Archery,Limited Entry,Book Cliffs,Aug 15 2026 - Sept 11 2026,Public,STANDARD,BONUS,False,44.0,4.0,48.0,55.0,6.0,61.0,FULL_SPLIT,True,50.0,44.0,88.0,6.6,4.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1012,Deer,Buck,Limited Entry,Archery,Limited Entry,"Fillmore, Oak Creek LE",Aug 15 2026 - Sept 11 2026,Public,STANDARD,BONUS,False,11.0,1.0,12.0,12.0,1.0,13.0,FULL_SPLIT,True,13.0,11.0,84.6,9.2,4.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1013,Deer,Buck,Limited Entry,Archery,Limited Entry,Dolores Triangle,Oct 31 2026 - Nov 13 2026,Public,STANDARD,BONUS,False,4.0,0.0,4.0,5.0,0.0,5.0,FULL_SPLIT,True,4.0,2.0,50.0,7.5,3.3,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1014,Deer,Buck,Limited Entry,Archery,Limited Entry,"San Juan, Elk Ridge",Aug 15 2026 - Sept 11 2026,Public,STANDARD,BONUS,False,14.0,2.0,16.0,15.0,2.0,17.0,FULL_SPLIT,True,17.0,17.0,100.0,5.3,3.7,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1015,Deer,Buck,Limited Entry,Archery,Limited Entry,Diamond Mtn,Aug 15 2026 - Sept 11 2026,Public,STANDARD,BONUS,False,19.0,2.0,21.0,22.0,2.0,24.0,FULL_SPLIT,True,22.0,19.0,86.4,7.6,4.0,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1016,Deer,Buck,Limited Entry,Archery,Limited Entry,"West Desert, Vernon",Aug 15 2026 - Sept 11 2026,Public,STANDARD,BONUS,False,39.0,4.0,43.0,46.0,5.0,51.0,FULL_SPLIT,True,51.0,29.0,56.9,8.8,4.1,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1090,Deer,Buck,Limited Entry,Archery,Limited Entry,"Book Cliffs, Floy Canyon",Nov 07 2026 - Nov 30 2026,Public,STANDARD,BONUS,False,6.0,1.0,7.0,6.0,1.0,7.0,FULL_SPLIT,True,7.0,7.0,100.0,6.0,4.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1091,Deer,Buck,Limited Entry,Archery,Limited Entry,Kaiparowits HAMSS,Nov 07 2026 - Nov 30 2026,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,3.0,60.0,10.0,3.2,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1105,Deer,Buck,Limited Entry,Archery,Limited Entry,East Canyon,Nov 07 2026 - Nov 30 2026,Public,STANDARD,BONUS,False,6.0,1.0,7.0,6.0,1.0,7.0,FULL_SPLIT,True,6.0,5.0,83.3,6.5,4.3,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1106,Deer,Buck,Limited Entry,Archery,Limited Entry,Thousand Lakes,Aug 15 2026 - Sept 11 2026,Public,STANDARD,BONUS,False,9.0,2.0,11.0,20.0,2.0,22.0,FULL_SPLIT,True,18.0,3.0,16.7,5.3,2.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1116,Deer,Buck,Limited Entry,Archery,Limited Entry,"San Juan, Mancos Mesa",Nov 07 2026 - Nov 30 2026,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,4.0,2.0,50.0,13.8,2.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1044,Deer,Buck,Limited Entry,Multiseason,Limited Entry,Book Cliffs,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-25, 2026",Public,STANDARD,BONUS,False,6.0,1.0,7.0,8.0,1.0,9.0,FULL_SPLIT,True,9.0,9.0,100.0,15.3,4.0,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1045,Deer,Buck,Limited Entry,Multiseason,Limited Entry,"Fillmore, Oak Creek LE","Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",Public,STANDARD,BONUS,False,2.0,0.0,2.0,2.0,0.0,2.0,FULL_SPLIT,True,3.0,3.0,100.0,30.3,3.7,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1046,Deer,Buck,Limited Entry,Multiseason,Limited Entry,"San Juan, Elk Ridge","Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",Public,STANDARD,BONUS,False,2.0,0.0,2.0,2.0,0.0,2.0,FULL_SPLIT,True,3.0,2.0,66.7,20.0,2.7,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1047,Deer,Buck,Limited Entry,Multiseason,Limited Entry,Diamond Mtn,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",Public,STANDARD,BONUS,False,3.0,0.0,3.0,4.0,0.0,4.0,FULL_SPLIT,True,5.0,5.0,100.0,7.6,3.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1048,Deer,Buck,Limited Entry,Multiseason,Limited Entry,"West Desert, Vernon","Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",Public,STANDARD,BONUS,False,6.0,1.0,7.0,7.0,1.0,8.0,FULL_SPLIT,True,9.0,7.0,77.8,11.0,3.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1025,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Book Cliffs,Sept 23 2026 - Oct 01 2026,Public,STANDARD,BONUS,False,43.0,4.0,47.0,55.0,6.0,61.0,FULL_SPLIT,True,50.0,43.0,86.0,3.8,4.2,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1026,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"Cache, Crawford Mtn",Nov 07 2026 - Nov 22 2026,Public,STANDARD,BONUS,False,6.0,1.0,7.0,8.0,1.0,9.0,FULL_SPLIT,True,8.0,8.0,100.0,4.8,3.9,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1028,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Fillmore,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,10.0,1.0,11.0,11.0,1.0,12.0,FULL_SPLIT,True,10.0,7.0,70.0,7.2,3.3,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1029,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"Fillmore, Oak Creek LE",Sept 23 2026 - Oct 01 2026,Public,STANDARD,BONUS,False,11.0,1.0,12.0,12.0,1.0,13.0,FULL_SPLIT,True,15.0,12.0,80.0,6.0,4.3,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1030,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Kamas,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,5.0,1.0,6.0,4.0,1.0,5.0,FULL_SPLIT,True,6.0,6.0,100.0,5.5,3.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1031,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Dolores Triangle,Nov 23 2026 - Dec 01 2026,Public,STANDARD,BONUS,False,4.0,0.0,4.0,5.0,0.0,5.0,FULL_SPLIT,True,4.0,4.0,100.0,6.5,4.0,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1032,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Monroe,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,5.0,1.0,6.0,5.0,1.0,6.0,FULL_SPLIT,True,6.0,4.0,66.7,6.5,3.7,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1033,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Nine Mile,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,6.0,1.0,7.0,6.0,1.0,7.0,FULL_SPLIT,True,6.0,6.0,100.0,4.5,4.0,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1034,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Pine Valley,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,12.0,2.0,14.0,13.0,2.0,15.0,FULL_SPLIT,True,15.0,8.0,53.3,6.7,2.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1037,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"San Juan, Elk Ridge",Sept 23 2026 - Oct 01 2026,Public,STANDARD,BONUS,False,14.0,2.0,16.0,15.0,2.0,17.0,FULL_SPLIT,True,16.0,14.0,87.5,4.6,3.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1038,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Diamond Mtn,Sept 23 2026 - Oct 01 2026,Public,STANDARD,BONUS,False,19.0,2.0,21.0,22.0,2.0,24.0,FULL_SPLIT,True,23.0,21.0,91.3,3.6,3.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1039,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Yellowstone,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,6.0,1.0,7.0,6.0,1.0,7.0,FULL_SPLIT,True,7.0,7.0,100.0,5.1,3.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1040,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Southwest Desert,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,3.0,60.0,7.4,2.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1041,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"Wasatch Mtns, East",Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,26.0,3.0,29.0,30.0,3.0,33.0,FULL_SPLIT,True,30.0,19.0,63.3,5.8,3.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1042,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"West Desert, Vernon",Sept 23 2026 - Oct 01 2026,Public,STANDARD,BONUS,False,40.0,4.0,44.0,46.0,5.0,51.0,FULL_SPLIT,True,50.0,44.0,88.0,4.6,3.7,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1043,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Zion,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,12.0,2.0,14.0,15.0,2.0,17.0,FULL_SPLIT,True,15.0,7.0,46.7,6.4,2.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1053,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Mt Dutton,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,4.0,80.0,6.5,4.0,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1054,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Ogden,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,11.0,1.0,12.0,13.0,1.0,14.0,FULL_SPLIT,True,11.0,6.0,54.5,6.8,4.3,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1055,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Fishlake,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,5.0,1.0,6.0,6.0,1.0,7.0,FULL_SPLIT,True,6.0,4.0,66.7,5.0,2.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1065,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,North Slope,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,13.0,2.0,15.0,14.0,2.0,16.0,FULL_SPLIT,True,15.0,12.0,80.0,5.8,3.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1077,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Box Elder,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,22.0,3.0,25.0,23.0,3.0,26.0,FULL_SPLIT,True,23.0,13.0,56.5,4.7,3.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1078,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Cache,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,9.0,1.0,10.0,11.0,1.0,12.0,FULL_SPLIT,True,10.0,8.0,80.0,5.7,4.3,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1079,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Manti/San Rafael,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,37.0,4.0,41.0,40.0,5.0,45.0,FULL_SPLIT,True,40.0,33.0,82.5,5.5,3.5,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1080,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Nebo,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,22.0,3.0,25.0,23.0,3.0,26.0,FULL_SPLIT,True,27.0,21.0,77.8,4.8,3.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1081,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,La Sal Mtns,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,8.0,1.0,9.0,8.0,1.0,9.0,FULL_SPLIT,True,9.0,5.0,55.6,5.9,2.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1083,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Panguitch Lake,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,11.0,1.0,12.0,12.0,1.0,13.0,FULL_SPLIT,True,11.0,5.0,45.5,6.7,3.5,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1084,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Boulder/Kaiparowits,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,11.0,1.0,12.0,12.0,1.0,13.0,FULL_SPLIT,True,12.0,8.0,66.7,5.0,2.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1085,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"San Juan, Abajo Mtns",Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,12.0,1.0,13.0,13.0,1.0,14.0,FULL_SPLIT,True,12.0,8.0,66.7,6.4,3.1,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1086,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Vernal/Bonanza,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,5.0,1.0,6.0,6.0,1.0,7.0,FULL_SPLIT,True,5.0,4.0,80.0,3.3,4.5,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1087,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"Wasatch Mtns, West",Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,29.0,3.0,32.0,36.0,4.0,40.0,FULL_SPLIT,True,30.0,20.0,66.7,5.0,3.4,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1100,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Chalk Creek,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,10.0,1.0,11.0,10.0,1.0,11.0,FULL_SPLIT,True,11.0,9.0,81.8,3.8,4.5,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1101,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,East Canyon,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,9.0,1.0,10.0,9.0,1.0,10.0,FULL_SPLIT,True,10.0,6.0,60.0,5.3,4.0,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1103,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Morgan-South Rich,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,7.0,0.0,7.0,7.0,1.0,8.0,FULL_SPLIT,True,8.0,3.0,37.5,4.1,3.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1107,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Thousand Lakes,Sept 23 2026 - Oct 01 2026,Public,STANDARD,BONUS,False,2.0,2.0,4.0,20.0,2.0,22.0,FULL_SPLIT,True,18.0,5.0,27.8,4.0,2.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1110,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"Beaver, East",Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,9.0,1.0,10.0,10.0,1.0,11.0,FULL_SPLIT,True,10.0,4.0,40.0,8.3,3.3,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1111,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"Beaver, West",Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,5.0,100.0,6.8,3.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1112,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,"West Desert, Swasey",Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,4.0,1.0,25.0,7.0,2.7,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1113,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Oquirrh/Tintic,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,11.0,1.0,12.0,10.0,1.0,11.0,FULL_SPLIT,True,11.0,11.0,100.0,4.8,3.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1114,Deer,Buck,Limited Entry,Muzzleloader,Limited Entry,Cedar/Stansbury,Oct 28 2026 - Nov 05 2026,Public,STANDARD,BONUS,False,5.0,1.0,6.0,5.0,1.0,6.0,FULL_SPLIT,True,6.0,2.0,33.3,6.2,3.2,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1109,Deer,Buck,Limited Entry,Restricted Multiseason,Limited Entry,Thousand Lakes,"Archery: Aug 15-Sept 11, 2026 | Muzz: Sept 23-Oct 1, 2026 | ALW: Oct 17-Oct 25, 2026",Public,STANDARD,BONUS,False,2.0,0.0,2.0,2.0,0.0,2.0,FULL_SPLIT,True,2.0,2.0,100.0,3.5,4.0,False,False,buck_deer.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
DB1108,Deer,Buck,Limited Entry,Restricted Rifle,Limited Entry,Thousand Lakes,Oct 17 2026 - Oct 25 2026,Public,STANDARD,BONUS,False,25.0,3.0,28.0,27.0,3.0,30.0,FULL_SPLIT,True,22.0,12.0,54.5,3.8,4.1,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
LD1004,Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Private Land Only,Paunsaugunt - Private Land Only,Oct 18 2025 - Oct 31 2025 - Private Land Only,Private,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,1.0,100.0,5.0,5.0,False,False,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
LD1019,Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Private Land Only,"Fillmore, Oak Creek LE - Private Land Only",Oct 18 2025 - Oct 26 2025 - Private Land Only,Private,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,0.0,0.0,9.0,4.0,False,False,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
LD1023,Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Private Land Only,Diamond Mtn - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,Private,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,1.0,100.0,4.0,5.0,False,False,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
LO0009,Deer,Buck,Limited Entry - Private Land Only,Any Legal Weapon,Private Land Only,Diamond Mtn Landowner Association,Oct 18 2025 - Oct 26 2025 - Valid only on property enrolled in the Diamond Mtn LOA,Private,STANDARD,NONE,False,,,,,,,MISSING,True,25.0,25.0,100.0,2.7,4.3,False,False,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
LD1001,Deer,Buck,Limited Entry - Private Land Only,Archery,Private Land Only,Paunsaugunt - Private Land Only,Aug 16 2025 - Sept 12 2025 - Private Land Only,Private,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,0.0,0.0,5.0,1.0,False,False,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
LO0008,Deer,Buck,Limited Entry - Private Land Only,Archery,Private Land Only,Diamond Mtn Landowner Association,Aug 16 2025 - Sept 12 2025 - Valid only on property enrolled in the Diamond Mtn LOA,Private,STANDARD,NONE,False,,,,,,,MISSING,,,,,,,,,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
LD1006,Deer,Buck,Limited Entry - Private Land Only,Muzzleloader,Private Land Only,Paunsaugunt - Private Land Only,Sept 24 2025 - Oct 02 2025 - Private Land Only,Private,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,0.0,0.0,6.0,2.0,False,False,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
LD1108,Deer,Buck,Limited Entry - Private Land Only,Restricted Rifle,Private Land Only,Thousand Lakes - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,Private,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,0.0,0.0,5.0,3.0,False,False,BUCK DEER.csv,,official_uploaded_source,MISSING_PRIVATE_LAND_SOURCE
DB1009,Deer,Buck,Management Buck Deer,Any Legal Weapon,Management,Henry Mtns (Management Buck Deer),Oct 26 2026 - Oct 30 2026,Public,STANDARD,NONE,False,10.0,1.0,11.0,10.0,1.0,11.0,FULL_SPLIT,True,11.0,11.0,100.0,2.2,4.6,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
