hunt_code,year,residency,points,application_value_score,decision_label,modeled_draw_probability_score,hunt_quality_score,point_value_score,demand_opportunity_score,permit_stability_score
MB6012,2026,Nonresident,30,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,29,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,28,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,27,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,26,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,25,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,24,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,23,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,22,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,21,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,20,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,19,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,18,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,17,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,16,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,15,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,14,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,13,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6012,2026,Nonresident,12,22.588,INSUFFICIENT DATA,0.0,71.95,4.0,0.0,40.0
MB6012,2026,Nonresident,11,23.788,INSUFFICIENT DATA,0.0,71.95,12.0,0.0,40.0
MB6012,2026,Nonresident,10,24.988,INSUFFICIENT DATA,0.0,71.95,20.0,0.0,40.0
MB6012,2026,Nonresident,9,26.188,INSUFFICIENT DATA,0.0,71.95,28.0,0.0,40.0
MB6012,2026,Nonresident,8,27.387,INSUFFICIENT DATA,0.0,71.95,36.0,0.0,40.0
MB6012,2026,Nonresident,7,28.587,INSUFFICIENT DATA,0.0,71.95,44.0,0.0,40.0
MB6012,2026,Nonresident,6,29.788,INSUFFICIENT DATA,0.0,71.95,52.0,0.0,40.0
MB6012,2026,Nonresident,5,30.988,INSUFFICIENT DATA,0.0,71.95,60.0,0.0,40.0
MB6012,2026,Nonresident,4,32.188,INSUFFICIENT DATA,0.0,71.95,68.0,0.0,40.0
MB6012,2026,Nonresident,3,33.388,INSUFFICIENT DATA,0.0,71.95,76.0,0.0,40.0
MB6012,2026,Nonresident,2,34.587,INSUFFICIENT DATA,0.0,71.95,84.0,0.0,40.0
MB6012,2026,Nonresident,1,35.788,INSUFFICIENT DATA,0.0,71.95,92.0,0.0,40.0
MB6012,2026,Nonresident,0,36.987,INSUFFICIENT DATA,0.0,71.95,100.0,0.0,40.0
MB6200,2026,Resident,32,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,31,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,30,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,29,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,28,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,27,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,26,78.55,STRONG APPLY,100.0,74.2,0.0,100.0,100.0
MB6200,2026,Resident,25,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,24,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,23,53.55,GOOD VALUE,50.0,74.2,0.0,50.0,100.0
MB6200,2026,Resident,22,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,21,53.55,GOOD VALUE,50.0,74.2,0.0,50.0,100.0
MB6200,2026,Resident,20,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,19,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,18,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,17,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,16,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,15,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,14,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,13,28.55,INSUFFICIENT DATA,0.0,74.2,0.0,0.0,100.0
MB6200,2026,Resident,12,79.15,STRONG APPLY,100.0,74.2,4.0,100.0,100.0
MB6200,2026,Resident,11,55.35,GOOD VALUE,50.0,74.2,12.0,50.0,100.0
MB6200,2026,Resident,10,81.55,STRONG APPLY,100.0,74.2,20.0,100.0,100.0
MB6200,2026,Resident,9,32.75,INSUFFICIENT DATA,0.0,74.2,28.0,0.0,100.0
MB6200,2026,Resident,8,33.95,INSUFFICIENT DATA,0.0,74.2,36.0,0.0,100.0
MB6200,2026,Resident,7,53.275,GOOD VALUE,37.5,74.2,44.0,33.333,100.0
MB6200,2026,Resident,6,54.475,GOOD VALUE,37.5,74.2,52.0,33.333,100.0
MB6200,2026,Resident,5,87.55,STRONG APPLY,100.0,74.2,60.0,100.0,100.0
MB6200,2026,Resident,4,63.75,GOOD VALUE,50.0,74.2,68.0,50.0,100.0
MB6200,2026,Resident,3,89.95,STRONG APPLY,100.0,74.2,76.0,100.0,100.0
MB6200,2026,Resident,2,41.15,INSUFFICIENT DATA,0.0,74.2,84.0,0.0,100.0
MB6200,2026,Resident,1,67.35,GOOD VALUE,50.0,74.2,92.0,50.0,100.0
MB6200,2026,Resident,0,93.55,STRONG APPLY,100.0,74.2,100.0,100.0,100.0
MB6200,2026,Nonresident,32,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,31,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,30,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,29,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,28,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,27,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,26,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,25,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,24,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,23,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,22,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,21,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,20,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,19,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,18,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,17,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,16,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,15,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,14,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,13,21.988,INSUFFICIENT DATA,0.0,71.95,0.0,0.0,40.0
MB6200,2026,Nonresident,12,22.588,INSUFFICIENT DATA,0.0,71.95,4.0,0.0,40.0
MB6200,2026,Nonresident,11,23.788,INSUFFICIENT DATA,0.0,71.95,12.0,0.0,40.0
MB6200,2026,Nonresident,10,24.988,INSUFFICIENT DATA,0.0,71.95,20.0,0.0,40.0
MB6200,2026,Nonresident,9,26.188,INSUFFICIENT DATA,0.0,71.95,28.0,0.0,40.0
MB6200,2026,Nonresident,8,27.387,INSUFFICIENT DATA,0.0,71.95,36.0,0.0,40.0
MB6200,2026,Nonresident,7,28.587,INSUFFICIENT DATA,0.0,71.95,44.0,0.0,40.0
MB6200,2026,Nonresident,6,29.788,INSUFFICIENT DATA,0.0,71.95,52.0,0.0,40.0
MB6200,2026,Nonresident,5,30.988,INSUFFICIENT DATA,0.0,71.95,60.0,0.0,40.0
MB6200,2026,Nonresident,4,32.188,INSUFFICIENT DATA,0.0,71.95,68.0,0.0,40.0
MB6200,2026,Nonresident,3,33.388,INSUFFICIENT DATA,0.0,71.95,76.0,0.0,40.0
MB6200,2026,Nonresident,2,34.587,INSUFFICIENT DATA,0.0,71.95,84.0,0.0,40.0
MB6200,2026,Nonresident,1,35.788,INSUFFICIENT DATA,0.0,71.95,92.0,0.0,40.0
MB6200,2026,Nonresident,0,36.987,INSUFFICIENT DATA,0.0,71.95,100.0,0.0,40.0
MB6202,2026,Resident,32,34.335,INSUFFICIENT DATA,0.0,71.74,76.0,0.0,50.0
MB6202,2026,Resident,31,35.535,INSUFFICIENT DATA,0.0,71.74,84.0,0.0,50.0
MB6202,2026,Resident,30,36.735,INSUFFICIENT DATA,0.0,71.74,92.0,0.0,50.0
MB6202,2026,Resident,29,37.935,INSUFFICIENT DATA,0.0,71.74,100.0,0.0,50.0
MB6202,2026,Resident,28,50.068,HIGH QUALITY / BAD ODDS,16.667,71.74,92.0,50.0,50.0
MB6202,2026,Resident,27,40.535,HIGH QUALITY / BAD ODDS,7.143,71.74,84.0,16.667,50.0
MB6202,2026,Resident,26,39.335,HIGH QUALITY / BAD ODDS,7.143,71.74,76.0,16.667,50.0
MB6202,2026,Resident,25,38.135,HIGH QUALITY / BAD ODDS,7.143,71.74,68.0,16.667,50.0
MB6202,2026,Resident,24,37.852,HIGH QUALITY / BAD ODDS,8.333,71.74,60.0,20.0,50.0
MB6202,2026,Resident,23,34.152,HIGH QUALITY / BAD ODDS,5.0,71.74,52.0,11.111,50.0
MB6202,2026,Resident,22,32.357,HIGH QUALITY / BAD ODDS,4.167,71.74,44.0,9.091,50.0
MB6202,2026,Resident,21,34.252,HIGH QUALITY / BAD ODDS,8.333,71.74,36.0,20.0,50.0
MB6202,2026,Resident,20,33.052,HIGH QUALITY / BAD ODDS,8.333,71.74,28.0,20.0,50.0
MB6202,2026,Resident,19,30.265,HIGH QUALITY / BAD ODDS,6.25,71.74,20.0,14.286,50.0
MB6202,2026,Resident,18,31.985,HIGH QUALITY / BAD ODDS,10.0,71.74,12.0,25.0,50.0
MB6202,2026,Resident,17,36.868,HIGH QUALITY / BAD ODDS,16.667,71.74,4.0,50.0,50.0
MB6202,2026,Resident,16,27.935,HIGH QUALITY / BAD ODDS,7.143,71.74,0.0,16.667,50.0
MB6202,2026,Resident,15,27.265,HIGH QUALITY / BAD ODDS,6.25,71.74,0.0,14.286,50.0
MB6202,2026,Resident,14,27.265,HIGH QUALITY / BAD ODDS,6.25,71.74,0.0,14.286,50.0
MB6202,2026,Resident,13,26.754,HIGH QUALITY / BAD ODDS,5.556,71.74,0.0,12.5,50.0
MB6202,2026,Resident,12,27.935,HIGH QUALITY / BAD ODDS,7.143,71.74,0.0,16.667,50.0
MB6202,2026,Resident,11,27.265,HIGH QUALITY / BAD ODDS,6.25,71.74,0.0,14.286,50.0
MB6202,2026,Resident,10,28.852,HIGH QUALITY / BAD ODDS,8.333,71.74,0.0,20.0,50.0
MB6202,2026,Resident,9,27.265,HIGH QUALITY / BAD ODDS,6.25,71.74,0.0,14.286,50.0
MB6202,2026,Resident,8,25.757,HIGH QUALITY / BAD ODDS,4.167,71.74,0.0,9.091,50.0
MB6202,2026,Resident,7,26.026,HIGH QUALITY / BAD ODDS,4.545,71.74,0.0,10.0,50.0
MB6202,2026,Resident,6,25.173,HIGH QUALITY / BAD ODDS,3.333,71.74,0.0,7.143,50.0
MB6202,2026,Resident,5,27.265,HIGH QUALITY / BAD ODDS,6.25,71.74,0.0,14.286,50.0
MB6202,2026,Resident,4,26.026,HIGH QUALITY / BAD ODDS,4.545,71.74,0.0,10.0,50.0
MB6202,2026,Resident,3,26.754,HIGH QUALITY / BAD ODDS,5.556,71.74,0.0,12.5,50.0
MB6202,2026,Resident,2,25.757,HIGH QUALITY / BAD ODDS,4.167,71.74,0.0,9.091,50.0
MB6202,2026,Resident,1,46.685,SLEEPER,25.0,71.74,0.0,100.0,50.0
MB6202,2026,Resident,0,25.757,HIGH QUALITY / BAD ODDS,4.167,71.74,0.0,9.091,50.0
MB6202,2026,Nonresident,32,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,31,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,30,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,29,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,28,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,27,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,26,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,25,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,24,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,23,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,22,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,21,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,20,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,19,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,18,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,17,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,16,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,15,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,14,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,13,22.622,INSUFFICIENT DATA,0.0,74.49,0.0,0.0,40.0
MB6202,2026,Nonresident,12,23.223,INSUFFICIENT DATA,0.0,74.49,4.0,0.0,40.0
MB6202,2026,Nonresident,11,24.422,INSUFFICIENT DATA,0.0,74.49,12.0,0.0,40.0
MB6202,2026,Nonresident,10,25.622,INSUFFICIENT DATA,0.0,74.49,20.0,0.0,40.0
MB6202,2026,Nonresident,9,26.822,INSUFFICIENT DATA,0.0,74.49,28.0,0.0,40.0
MB6202,2026,Nonresident,8,28.022,INSUFFICIENT DATA,0.0,74.49,36.0,0.0,40.0
MB6202,2026,Nonresident,7,29.222,INSUFFICIENT DATA,0.0,74.49,44.0,0.0,40.0
MB6202,2026,Nonresident,6,30.422,INSUFFICIENT DATA,0.0,74.49,52.0,0.0,40.0
MB6202,2026,Nonresident,5,31.622,INSUFFICIENT DATA,0.0,74.49,60.0,0.0,40.0
MB6202,2026,Nonresident,4,32.822,INSUFFICIENT DATA,0.0,74.49,68.0,0.0,40.0
MB6202,2026,Nonresident,3,34.023,INSUFFICIENT DATA,0.0,74.49,76.0,0.0,40.0
MB6202,2026,Nonresident,2,35.222,INSUFFICIENT DATA,0.0,74.49,84.0,0.0,40.0
MB6202,2026,Nonresident,1,36.422,INSUFFICIENT DATA,0.0,74.49,92.0,0.0,40.0
MB6202,2026,Nonresident,0,37.623,INSUFFICIENT DATA,0.0,74.49,100.0,0.0,40.0
MB6206,2026,Resident,32,28.828,INSUFFICIENT DATA,0.0,75.31,0.0,0.0,100.0
MB6206,2026,Resident,31,42.161,HIGH QUALITY / BAD ODDS,16.667,75.31,0.0,50.0,100.0
MB6206,2026,Resident,30,42.161,HIGH QUALITY / BAD ODDS,16.667,75.31,0.0,50.0,100.0
MB6206,2026,Resident,29,33.158,HIGH QUALITY / BAD ODDS,6.25,75.31,0.0,14.286,100.0
MB6206,2026,Resident,28,31.424,HIGH QUALITY / BAD ODDS,3.846,75.31,0.0,8.333,100.0
MB6206,2026,Resident,27,31.066,HIGH QUALITY / BAD ODDS,3.333,75.31,0.0,7.143,100.0
MB6206,2026,Resident,26,30.582,HIGH QUALITY / BAD ODDS,2.632,75.31,0.0,5.556,100.0
MB6206,2026,Resident,25,30.209,HIGH QUALITY / BAD ODDS,2.083,75.31,0.0,4.348,100.0
MB6206,2026,Resident,24,30.152,HIGH QUALITY / BAD ODDS,2.0,75.31,0.0,4.167,100.0
MB6206,2026,Resident,23,29.892,HIGH QUALITY / BAD ODDS,1.613,75.31,0.0,3.333,100.0
MB6206,2026,Resident,22,30.337,HIGH QUALITY / BAD ODDS,2.273,75.31,0.0,4.762,100.0
MB6206,2026,Resident,21,30.101,HIGH QUALITY / BAD ODDS,1.923,75.31,0.0,4.0,100.0
MB6206,2026,Resident,20,30.582,HIGH QUALITY / BAD ODDS,2.632,75.31,0.0,5.556,100.0
MB6206,2026,Resident,19,30.492,HIGH QUALITY / BAD ODDS,2.5,75.31,0.0,5.263,100.0
MB6206,2026,Resident,18,30.492,HIGH QUALITY / BAD ODDS,2.5,75.31,0.0,5.263,100.0
MB6206,2026,Resident,17,30.209,HIGH QUALITY / BAD ODDS,2.083,75.31,0.0,4.348,100.0
MB6206,2026,Resident,16,30.492,HIGH QUALITY / BAD ODDS,2.5,75.31,0.0,5.263,100.0
MB6206,2026,Resident,15,30.053,HIGH QUALITY / BAD ODDS,1.852,75.31,0.0,3.846,100.0
MB6206,2026,Resident,14,30.921,HIGH QUALITY / BAD ODDS,3.125,75.31,0.0,6.667,100.0
MB6206,2026,Resident,13,30.682,HIGH QUALITY / BAD ODDS,2.778,75.31,0.0,5.882,100.0
MB6206,2026,Resident,12,31.011,HIGH QUALITY / BAD ODDS,2.381,75.31,4.0,5.0,100.0
MB6206,2026,Resident,11,32.211,HIGH QUALITY / BAD ODDS,2.381,75.31,12.0,5.0,100.0
MB6206,2026,Resident,10,33.682,HIGH QUALITY / BAD ODDS,2.778,75.31,20.0,5.882,100.0
MB6206,2026,Resident,9,34.537,HIGH QUALITY / BAD ODDS,2.273,75.31,28.0,4.762,100.0
MB6206,2026,Resident,8,35.67,HIGH QUALITY / BAD ODDS,2.174,75.31,36.0,4.545,100.0
MB6206,2026,Resident,7,37.182,HIGH QUALITY / BAD ODDS,2.632,75.31,44.0,5.556,100.0
MB6206,2026,Resident,6,38.07,HIGH QUALITY / BAD ODDS,2.174,75.31,52.0,4.545,100.0
MB6206,2026,Resident,5,38.717,HIGH QUALITY / BAD ODDS,1.351,75.31,60.0,2.778,100.0
MB6206,2026,Resident,4,39.942,HIGH QUALITY / BAD ODDS,1.389,75.31,68.0,2.857,100.0
MB6206,2026,Resident,3,41.453,HIGH QUALITY / BAD ODDS,1.852,75.31,76.0,3.846,100.0
MB6206,2026,Resident,2,42.87,HIGH QUALITY / BAD ODDS,2.174,75.31,84.0,4.545,100.0
MB6206,2026,Resident,1,55.961,HIGH QUALITY / BAD ODDS,16.667,75.31,92.0,50.0,100.0
MB6206,2026,Resident,0,44.629,HIGH QUALITY / BAD ODDS,1.22,75.31,100.0,2.5,100.0
MB6206,2026,Nonresident,32,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,31,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,30,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,29,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,28,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,27,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,26,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,25,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,24,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,23,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,22,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,21,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,20,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,19,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,18,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,17,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,16,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,15,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,14,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,13,22.265,INSUFFICIENT DATA,0.0,73.06,0.0,0.0,40.0
MB6206,2026,Nonresident,12,22.865,INSUFFICIENT DATA,0.0,73.06,4.0,0.0,40.0
MB6206,2026,Nonresident,11,24.065,INSUFFICIENT DATA,0.0,73.06,12.0,0.0,40.0
MB6206,2026,Nonresident,10,25.265,INSUFFICIENT DATA,0.0,73.06,20.0,0.0,40.0
MB6206,2026,Nonresident,9,26.465,INSUFFICIENT DATA,0.0,73.06,28.0,0.0,40.0
MB6206,2026,Nonresident,8,27.665,INSUFFICIENT DATA,0.0,73.06,36.0,0.0,40.0
MB6206,2026,Nonresident,7,28.865,INSUFFICIENT DATA,0.0,73.06,44.0,0.0,40.0
MB6206,2026,Nonresident,6,30.065,INSUFFICIENT DATA,0.0,73.06,52.0,0.0,40.0
MB6206,2026,Nonresident,5,31.265,INSUFFICIENT DATA,0.0,73.06,60.0,0.0,40.0
MB6206,2026,Nonresident,4,32.465,INSUFFICIENT DATA,0.0,73.06,68.0,0.0,40.0
MB6206,2026,Nonresident,3,33.665,INSUFFICIENT DATA,0.0,73.06,76.0,0.0,40.0
MB6206,2026,Nonresident,2,34.865,INSUFFICIENT DATA,0.0,73.06,84.0,0.0,40.0
MB6206,2026,Nonresident,1,36.065,INSUFFICIENT DATA,0.0,73.06,92.0,0.0,40.0
MB6206,2026,Nonresident,0,37.265,INSUFFICIENT DATA,0.0,73.06,100.0,0.0,40.0
MB6207,2026,Resident,32,22.8,INSUFFICIENT DATA,0.0,51.2,0.0,0.0,100.0
MB6207,2026,Resident,31,22.8,INSUFFICIENT DATA,0.0,51.2,0.0,0.0,100.0
MB6207,2026,Resident,30,22.8,INSUFFICIENT DATA,0.0,51.2,0.0,0.0,100.0
MB6207,2026,Resident,29,22.8,INSUFFICIENT DATA,0.0,51.2,0.0,0.0,100.0
MB6207,2026,Resident,28,22.8,INSUFFICIENT DATA,0.0,51.2,0.0,0.0,100.0
MB6207,2026,Resident,27,22.8,INSUFFICIENT DATA,0.0,51.2,0.0,0.0,100.0
MB6207,2026,Resident,26,72.8,GOOD VALUE,100.0,51.2,0.0,100.0,100.0
MB6207,2026,Resident,25,40.925,LOW VALUE,37.5,51.2,0.0,33.333,100.0
MB6207,2026,Resident,24,47.8,GOOD VALUE,50.0,51.2,0.0,50.0,100.0
MB6207,2026,Resident,23,47.8,GOOD VALUE,50.0,51.2,0.0,50.0,100.0
MB6207,2026,Resident,22,32.8,LOW VALUE,21.429,51.2,0.0,16.667,100.0
MB6207,2026,Resident,21,72.8,GOOD VALUE,100.0,51.2,0.0,100.0,100.0
MB6207,2026,Resident,20,37.05,LOW VALUE,30.0,51.2,0.0,25.0,100.0
MB6207,2026,Resident,19,47.8,GOOD VALUE,50.0,51.2,0.0,50.0,100.0
MB6207,2026,Resident,18,37.05,LOW VALUE,30.0,51.2,0.0,25.0,100.0
MB6207,2026,Resident,17,47.8,GOOD VALUE,50.0,51.2,0.0,50.0,100.0
MB6207,2026,Resident,16,72.8,GOOD VALUE,100.0,51.2,0.0,100.0,100.0
MB6207,2026,Resident,15,40.925,LOW VALUE,37.5,51.2,0.0,33.333,100.0
MB6207,2026,Resident,14,40.925,LOW VALUE,37.5,51.2,0.0,33.333,100.0
MB6207,2026,Resident,13,37.05,LOW VALUE,30.0,51.2,0.0,25.0,100.0
MB6207,2026,Resident,12,35.15,LOW VALUE,25.0,51.2,4.0,20.0,100.0
MB6207,2026,Resident,11,49.6,GOOD VALUE,50.0,51.2,12.0,50.0,100.0
MB6207,2026,Resident,10,35.8,LOW VALUE,21.429,51.2,20.0,16.667,100.0
MB6207,2026,Resident,9,33.917,LOW VALUE,15.0,51.2,28.0,11.111,100.0
MB6207,2026,Resident,8,42.45,LOW VALUE,30.0,51.2,36.0,25.0,100.0
MB6207,2026,Resident,7,47.525,GOOD VALUE,37.5,51.2,44.0,33.333,100.0
MB6207,2026,Resident,6,40.6,LOW VALUE,21.429,51.2,52.0,16.667,100.0
MB6207,2026,Resident,5,43.55,LOW VALUE,25.0,51.2,60.0,20.0,100.0
MB6207,2026,Resident,4,40.708,LOW VALUE,16.667,51.2,68.0,12.5,100.0
MB6207,2026,Resident,3,45.95,GOOD VALUE,25.0,51.2,76.0,20.0,100.0
MB6207,2026,Resident,2,49.65,GOOD VALUE,30.0,51.2,84.0,25.0,100.0
MB6207,2026,Resident,1,48.35,GOOD VALUE,25.0,51.2,92.0,20.0,100.0
MB6207,2026,Resident,0,46.505,GOOD VALUE,18.75,51.2,100.0,14.286,100.0
MB6207,2026,Nonresident,32,16.238,INSUFFICIENT DATA,0.0,48.95,0.0,0.0,40.0
MB6207,2026,Nonresident,31,16.238,INSUFFICIENT DATA,0.0,48.95,0.0,0.0,40.0
MB6207,2026,Nonresident,30,16.238,INSUFFICIENT DATA,0.0,48.95,0.0,0.0,40.0
